field_name_1,ticker,title,description,author,url,source,timestamp,published_at,sentiment
742134,LLY,"Are You An Income Investor? Don't Miss Out On Eli Lilly and Company (NYSE:LLY)",Could Eli Lilly and Company (NYSE:LLY) be an attractive dividend share to own for the long haul? Investors are often...,Simply Wall St,https://finance.yahoo.com/news/income-investor-dont-miss-eli-181315741.html,Yahoo.com,,2020-02-03T18:13:15Z,0.71
742782,ZTS,Eli Lilly’s First Ever CISO Turned CIO Has Joined $5.8B Zoetis As Chief Information And Digital Officer,"On January 28, Wafaa Mamilli joined $5.8 billion Zoetis, the world's largest producer of medicine and vaccinations for pets and livestock, as its new Executive Vice President and Chief Information and Digital Officer.","Peter High, Contributor, Peter High, Contributor https://www.forbes.com/sites/peterhigh/",https://www.forbes.com/sites/peterhigh/2020/02/03/eli-lillys-first-ever-ciso-turned-cio-has-joined-58b-zoetis-as-chief-information-and-digital-officer/,Forbes.com,,2020-02-03T14:46:30Z,0
742135,LLY,Eli Lilly’s First Ever CISO Turned CIO Has Joined $5.8B Zoetis As Chief Information And Digital Officer,"On January 28, Wafaa Mamilli joined $5.8 billion Zoetis, the world's largest producer of medicine and vaccinations for pets and livestock, as its new Executive Vice President and Chief Information and Digital Officer.","Peter High, Contributor, Peter High, Contributor https://www.forbes.com/sites/peterhigh/",https://www.forbes.com/sites/peterhigh/2020/02/03/eli-lillys-first-ever-ciso-turned-cio-has-joined-58b-zoetis-as-chief-information-and-digital-officer/,Forbes.com,,2020-02-03T14:46:30Z,0
741808,ABBV,"Thinking about trading options or stock in AbbVie, IBM, Nike, Roku, or Tesla?","NEW YORK, Feb. 3, 2020 /PRNewswire/ -- InvestorsObserver issues critical PriceWatch Alerts for ABBV, IBM, NKE, ROKU, and TSLA. Click a link below then choose between in-depth options trade idea report or a stock score report. Options Report – Ideal trade idea…",,https://prnmedia.prnewswire.com:443/news-releases/thinking-about-trading-options-or-stock-in-abbvie-ibm-nike-roku-or-tesla-300997639.html,Prnewswire.com,,2020-02-03T14:31:00Z,0.27
741397,ALLY,Ally Financial: Betting On Convergence,"Ally Financial reported in-line earnings, with EPS marginally beating Street consensus estimates amid strong origination volumes; the 2020 outlook was similarly above expectations.Positive tailwinds, e.g., an ongoing shift in origination volumes toward the hi…",Opal Investment Research,https://seekingalpha.com/article/4320874-ally-financial-betting-on-convergence,Seekingalpha.com,,2020-02-03T06:38:44Z,0.15
741185,ABBV,The Passive-Aggressive Investor For 1/27-1/31,"The model portfolios held up well this week, which shows the benefit of using equities and bonds to minimize volatility.I still like the three stocks I've recommended.It's time to sell Target and AbbVie (for now).",Hale Stewart,https://seekingalpha.com/article/4320865-passive-aggressive-investor-for-1-27minus-1-31,Seekingalpha.com,,2020-02-03T03:46:52Z,0.77
741233,JNJ,Johnson & Johnson: Why You Should Own This Cash Flow Beast,"JNJ is a low-risk company which was able to keep growing its free cash flows during the last recession and raised its dividend pay-out consistently.While 2019 results were in-line with historical growth, its 2020 guidance of 5.5% sales growth was very strong.…",Robbe Delaet,https://seekingalpha.com/article/4320854-johnson-johnson-why-you-should-own-this-cash-flow-beast,Seekingalpha.com,,2020-02-03T01:30:55Z,0.75
740131,LLY,"Lilly's Olumiant Succeeds in Another Late-Stage Eczema Study","Lilly's (LLY) JAK inhibitor Olumiant meets primary endpoint of phase III BREEZE-AD5 study, evaluating the drug as a monotherapy in atopic dermatitis patients.",Zacks Equity Research,https://finance.yahoo.com/news/lillys-olumiant-succeeds-another-stage-215309395.html,Yahoo.com,,2020-01-31T21:53:09Z,0.44
740031,BMY,CORRECTED-UPDATE 1-Bristol-Myers Squibb pulls Opdivo+Yervoy lung application in Europe,"Drugmaker Bristol-Myers Squibb Co said on Friday it was pulling the application to have its immunotherapies Opdivo and Yervoy approved in Europe as an initial treatment for advanced lung cancer, after regulators there balked at changes to the design of its cl…",Reuters Editorial,https://www.reuters.com/article/us-bristol-myers-opdivo-idUSKBN1ZU300,Reuters,,2020-01-31T21:29:42Z,-0.15
740032,BMY,CORRECTED-Bristol-Myers pulls Opdivo+Yervoy lung application in Europe,"Drugmaker Bristol-Myers Squibb Co said on Friday it was pulling the application to have its immunotherapies Opdivo and Yervoy approved in Europe as an initial treatment for advanced lung cancer, after regulators there balked at changes to the design of its cl…",Reuters Editorial,https://www.reuters.com/article/bristol-myers-opdivo-idUSL1N2A01KF,Reuters,,2020-01-31T21:27:53Z,-0.15
740033,BMY,Bristol-Myers Squibb Withdraws European Application of Opdivo (nivolumab) Plus Yervoy (ipilimumab) for the First-Line Treatment of Advanced Non-Small Cell Lung Cancer,"PRINCETON, N.J.--(BUSINESS WIRE)---- $BMY #BMS--BMS Withdraws European Application of Opdivo Plus Yervoy for the First-Line Treatment of Advanced Non-Small Cell Lung Cancer",,https://www.businesswire.com/news/home/20200131005545/en/Bristol-Myers-Squibb-Withdraws-European-Application-Opdivo-nivolumab,Businesswire.com,,2020-01-31T21:26:42Z,-0.34
739349,LLY,Eli Lilly prices migraine therapy at $640 for pack of eight pills,"Lilly expanded its migraine offerings in October by winning FDA approval for the therapy, Reyvow, but analysts had said that side-effects such as dizziness and sleepiness could limit its uptake. Reyvow, intended to be taken after the onset of migraine, could …",Reuters,https://finance.yahoo.com/news/eli-lilly-prices-migraine-therapy-155104435.html,Yahoo.com,,2020-01-31T15:51:04Z,0.5
739350,LLY,"Lilly's REYVOW™ (lasmiditan) C-V, the First and Only Medicine in a New Class of Acute Treatment for Migraine (ditan), Now Available for Prescription","INDIANAPOLIS, Jan. 31, 2020 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) announced today that REYVOW™ (lasmiditan) C-V 50 mg and 100 mg tablets, an oral medication for the acute treatment of migraine with or without aura in adults, is now available for p…",,https://www.prnewswire.com/news-releases/lillys-reyvow-lasmiditan-c-v-the-first-and-only-medicine-in-a-new-class-of-acute-treatment-for-migraine-ditan-now-available-for-prescription-300996903.html,Prnewswire.com,,2020-01-31T15:43:00Z,0
739018,ABBV,European advisory backs new labeling for two AbbVie meds; shares up 1% PM,"<ul><li>The European Medicines Agency's advisory group CHMP has adopted positive opinions recommending expanded uses of AbbVie's (NYSE:<a href='https://seekingalpha.com/symbol/ABBV' title='AbbVie Inc.'>ABBV</a>) HCV med Maviret (glecaprevir/pibrentasvir) and …",Douglas W. House,https://seekingalpha.com/news/3536869-european-advisory-backs-new-labeling-for-two-abbvie-meds-shares-up-1-pm,Seekingalpha.com,,2020-01-31T14:05:07Z,0.68
739019,ABBV,"AbbVie Receives Positive CHMP Opinion for MAVIRET® (glecaprevir/pibrentasvir) to Shorten Treatment Duration to Eight Weeks in Genotype 3, Treatment-Naïve Patients with Chronic Hepatitis C and Compensated Cirrhosis","AbbVie (NYSE: ABBV), a research-based global biopharmaceutical company, today announced that the European Committee for Medicinal Products for Human Use (CHMP) of the European Medicines Agency (EMA) has recommended a change to the marketing authorization for …",PR Newswire,https://news.yahoo.com/abbvie-receives-positive-chmp-opinion-121500034.html,Yahoo.com,,2020-01-31T12:15:00Z,0.66
738497,ABBV,AbbVie Receives Positive CHMP Opinion for VENCLYXTO® as a Chemotherapy-Free Combination Regimen for Patients with Previously Untreated Chronic Lymphocytic Leukemia,"AbbVie (NYSE: ABBV), a research-based global biopharmaceutical company, announced today that the Committee for Medicinal Products for Human Use (CHMP) of the European Medicines Agency (EMA) has granted a positive opinion for VENCLYXTO® (venetoclax) in combina…",PR Newswire,https://news.yahoo.com/abbvie-receives-positive-chmp-opinion-115500733.html,Yahoo.com,,2020-01-31T11:55:00Z,0.85
738662,LLY,"CHMP Recommends Approval of Lilly's New Fast-Acting Mealtime Insulin to Improve Glycemic Control in Adults with Diabetes","Eli Lilly and Company (NYSE: LLY) announced today that the European Medicines Agency's (EMA) Committee for Medicinal Products for Human Use (CHMP) has issued a positive opinion for Lilly's new mealtime insulin for the treatment of adults with diabetes as part…",,https://news.yahoo.com/chmp-recommends-approval-lillys-fast-111500896.html,Yahoo.com,,2020-01-31T11:15:00Z,0.89
738510,ALLY,Top 5 Reasons To Own Ally Financial,Ally Financial is trading at about 30% below its value.The company will generate EPS growth of 10-15% and perhaps higher.It will keep growing its online deposit franchise.The company will continue returning significant capital to shareholders as buybacks and …,Alexander Steinberg,https://seekingalpha.com/article/4320455-top-5-reasons-to-own-ally-financial,Seekingalpha.com,,2020-01-31T06:56:40Z,0.71
737958,LLY,Eli Lilly & Co (LLY) Q4 2019 Earnings Call Transcript - Motley Fool,Eli Lilly & Co (LLY) Q4 2019 Earnings Call Transcript Motley Fool,Motley Fool Transcribers,https://www.fool.com/earnings/call-transcripts/2020/01/30/eli-lilly-co-lly-q4-2019-earnings-call-transcript.aspx,Fool.com,,2020-01-31T03:00:43Z,-0.44
737959,LLY,Eli Lilly smashed Wall Street projections thanks to its diabetes drugs,"Lilly bested Wall Street estimates, sending the big pharma's stock up 2% Thursday.",Sy Mukherjee,https://fortune.com/2020/01/30/eli-lilly-stock-earnings/,Fortune,,2020-01-30T23:11:14Z,0.44
737960,LLY,Eli Lilly and Company (LLY) CEO Dave Ricks on Q4 2019 Results - Earnings Call Transcript,,SA Transcripts,https://seekingalpha.com/article/4320345-eli-lilly-and-company-lly-ceo-dave-ricks-on-q4-2019-results-earnings-call-transcript,Seekingalpha.com,,2020-01-30T21:43:04Z,0
736799,LLY,How Eli Lilly Wowed With Its Q4 Earnings Results,The big drugmaker posted solid revenue and earnings growth thanks to fast-rising sales for several key drugs.,newsfeedback@fool.com (Keith Speights),https://www.fool.com/investing/2020/01/30/how-eli-lilly-wowed-with-its-q4-earnings-results.aspx,Fool.com,,2020-01-30T18:00:00Z,0.87
736800,LLY,Is Eli Lilly Stock Overvalued?,"Eli Lilly's strong Q4 numbers aren't reason enough to buy this pricey pharma stock.",newsfeedback@fool.com (George Budwell),https://www.fool.com/investing/2020/01/30/is-eli-lilly-stock-overvalued.aspx,Fool.com,,2020-01-30T15:41:00Z,0.51
736802,LLY,Eli Lilly and Company 2019 Q4 - Results - Earnings Call Presentation,,SA Transcripts,https://seekingalpha.com/article/4320143-eli-lilly-and-company-2019-q4-results-earnings-call-presentation,Seekingalpha.com,,2020-01-30T15:25:02Z,0
736803,LLY,Eli Lilly beats profit estimates on strong demand for diabetes drug Trulicity,"Eli Lilly and Co reported a higher-than-expected quarterly profit on Thursday, helped by strong demand for its newer treatments such as diabetes drug Trulicity and psoriasis therapy Taltz, sending its shares up more than 2%.",Saumya Joseph,https://in.reuters.com/article/lilly-results-idINKBN1ZT1ZD,Reuters,,2020-01-30T15:08:15Z,0.91
736804,LLY,Eli Lilly cuts three cancer drugs amid Q4 clear-out,"It’s that time of year when Big Pharmas are reporting revenues and zeroing in on the pipeline updates they want you to know about, but as so often is the case, is being very quiet about any negative news.",Ben Adams,https://www.fiercebiotech.com/biotech/eli-lilly-cuts-three-cancer-drugs-amid-q4-clear-out,Fiercebiotech.com,,2020-01-30T14:49:38Z,-0.85
736805,LLY,"Thinking about buying stock in Applied Materials, General Electric, Eli Lilly, Qorvo, or Tesla?","NEW YORK, Jan. 30, 2020 /PRNewswire/ -- InvestorsObserver issues critical PriceWatch Alerts for AMAT, GE, LLY, QRVO, and TSLA. To see how InvestorsObserver's proprietary scoring system rates these stocks, view the InvestorsObserver's PriceWatch Alert by selec…",,https://www.prnewswire.com/news-releases/thinking-about-buying-stock-in-applied-materials-general-electric-eli-lilly-qorvo-or-tesla-300996161.html,Prnewswire.com,,2020-01-30T14:31:00Z,-0.03
736806,LLY,Will Eli Lilly Outperform in 2020?,Recent progress in its drug pipeline and a focus on dealmaking offer strong value for shareholders.,newsfeedback@fool.com (Amar Khatri),https://www.fool.com/investing/2020/01/30/will-eli-lilly-outperform-in-2020.aspx,Fool.com,,2020-01-30T12:30:00Z,0.82
736807,LLY,Eli Lilly profit beats estimates on strong Trulicity sales,"Eli Lilly and Co reported a higher-than-expected quarterly profit on Thursday, helped by strong demand for its diabetes drug Trulicity and psoriasis treatment Taltz.",Reuters,https://www.cnbc.com/2020/01/30/eli-lilly-lly-earnings-q4-2019.html,CNBC,,2020-01-30T12:20:26Z,0.9
735926,BMY,FORMA Reports Achievement of Early-stage Clinical Development Milestones for Assets Licensed Exclusively to Boehringer Ingelheim and Bristol-Myers Squibb,"WATERTOWN, Mass.--(BUSINESS WIRE)--FORMA announces the achievement of clinical development milestones for assets licensed to Boehringer Ingelheim and Bristol-Myers Squibb",,https://www.businesswire.com/news/home/20200130005064/en/FORMA-Reports-Achievement-Early-stage-Clinical-Development-Milestones,Businesswire.com,,2020-01-30T12:12:01Z,0.34
736040,LLY,Lilly baricitinib successful in fourth late-stager dermatitis study,"<ul><li>Eli Lilly (NYSE:<a href='https://seekingalpha.com/symbol/LLY' title='Eli Lilly and Company'>LLY</a>) and licensor Incyte (NASDAQ:<a href='https://seekingalpha.com/symbol/INCY' title='Incyte Corporation'>INCY</a>) <a href=""https://seekingalpha.com/pr/1…",Douglas W. House,https://seekingalpha.com/news/3536233-lilly-baricitinib-successful-in-fourth-late-stage-dermatitis-study,Seekingalpha.com,,2020-01-30T12:04:39Z,0.59
736042,LLY,"Eli Lilly's stock gains after earnings, revenue rise above expectations","Shares of Eli Lilly & Co. rose 1.3% in premarket trading Thursday, after the drug maker reported fourth-quarter earnings and revenue that rose above expectations. Net income grew to $1.50 billion, or $1.64 a share, from $1.13 billion, or $1.10 a share, in the…",Tomi Kilgore,https://www.marketwatch.com/story/eli-lillys-stock-gains-after-earnings-revenue-rise-above-expectations-2020-01-30,Marketwatch.com,,2020-01-30T11:38:23Z,0.7
736043,LLY,Eli Lilly quarterly profit jumps 33% on strong Trulicity demand,"Eli Lilly and Co reported a 33% rise in fourth-quarter profit on Thursday, boosted by higher sales of its top-selling diabetes drug, Trulicity.",Reuters Editorial,https://www.reuters.com/article/us-lilly-results-idUSKBN1ZT1C8,Reuters,,2020-01-30T11:36:23Z,0.89
736044,LLY,"Eli Lilly EPS beats by $0.21, beats on revenue","<ul><li>Eli Lilly (NYSE:<a href='https://seekingalpha.com/symbol/LLY' title='Eli Lilly and Company'>LLY</a>): Q4 Non-GAAP EPS of $1.73 <font color=""green"">beats by $0.21</font>; GAAP EPS of $1.64 <font color=""green"">beats by $0.10</font>.</li><li>Revenue of $…",Mamta Mayani,https://seekingalpha.com/news/3536180-eli-lilly-eps-beats-0_21-beats-on-revenue,Seekingalpha.com,,2020-01-30T11:26:52Z,0
736046,LLY,"Lilly Reports Strong Fourth-Quarter and Full-Year 2019 Financial Results, Updates 2020 Guidance for Pending Dermira Acquisition","INDIANAPOLIS, Jan. 30, 2020 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) today announced financial results for the fourth quarter and full year of 2019. $ in millions, except per share data Fourth Quarter % Full Year % 2019 2018 Change 2019 2018 Change R…",,https://prnmedia.prnewswire.com:443/news-releases/lilly-reports-strong-fourth-quarter-and-full-year-2019-financial-results-updates-2020-guidance-for-pending-dermira-acquisition-300996069.html,Prnewswire.com,,2020-01-30T11:25:00Z,0.67
736047,LLY,Lilly and Incyte Announce Positive Top-Line Results from the North American (BREEZE-AD5) Phase 3 Study of Oral Selective JAK Inhibitor Baricitinib in Patients with Moderate to Severe Atopic Dermatitis,"INDIANAPOLIS, Jan. 30, 2020 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) and Incyte (NASDAQ: INCY) announced today that baricitinib met the primary endpoint in BREEZE-AD5, an investigational Phase 3, randomized, placebo-controlled study evaluating the sa…",,https://www.prnewswire.com/news-releases/lilly-and-incyte-announce-positive-top-line-results-from-the-north-american-breeze-ad5-phase-3-study-of-oral-selective-jak-inhibitor-baricitinib-in-patients-with-moderate-to-severe-atopic-dermatitis-300995759.html,Prnewswire.com,,2020-01-30T11:15:00Z,0.18
